unix_time,time_s,cable_easting_m,cable_northing_m,cable_height_m,cable_lock
1759745484.943,121124.943,619536.5902719753,5806132.995025534,41.32,1
1759745485.146,121125.146,619535.7307836968,5806134.700443358,41.32,1
1759745485.351,121125.351,619536.9980803892,5806134.882948919,41.4,1
1759745485.555,121125.555,619537.3873976412,5806134.26562889,41.36,1
1759745485.758,121125.758,619536.5859256035,5806134.5130507,41.32,1
1759745485.961,121125.961,619535.7074755775,5806134.672108272,41.32,1
1759745486.163,121126.163,619537.379185613,5806133.206445904,41.42,1
1759745486.381,121126.381,619538.4539102681,5806133.503459658,41.33,1
1759745486.584,121126.584,619537.1048648901,5806133.421822431,41.33,1
1759745486.787,121126.787,619536.0955554165,5806133.070989669,41.38,1
1759745486.989,121126.989,619536.0355554165,5806133.230989669,41.38,1
1759745487.191,121127.191,619536.2704833584,5806134.1901468225,41.41,1
1759745487.392,121127.392,619538.2259765803,5806134.851889185,41.41,1
1759745487.61,121127.61,619538.3059765802,5806134.991889185,41.37,1
1759745487.813,121127.813,619538.103681222,5806135.2546397755,41.35,1
1759745488.015,121128.015,619535.6559587023,5806134.897012401,41.42,1
1759745488.217,121128.217,619535.9134785455,5806134.4648387255,41.41,1
1759745488.42,121128.42,619534.8070829812,5806135.407290859,41.49,1
1759745488.622,121128.622,619533.6757311897,5806135.0185317835,41.45,1
1759745488.622,121128.622,619534.1271392839,5806134.611330251,41.45,1
1759745488.839,121128.839,619534.9607832554,5806136.656890622,41.45,1
1759745489.044,121129.044,619535.1442118916,5806135.428315407,41.45,1
1759745489.245,121129.245,619534.571639775,5806135.143194895,41.41,1
1759745489.448,121129.448,619534.1960097016,5806136.405200488,41.38,1
1759745489.648,121129.648,619536.3198031732,5806135.513400099,41.38,1
1759745489.865,121129.865,619537.3489752453,5806135.919274484,41.37,1
1759745490.069,121130.069,619536.066602684,5806136.7941149175,41.33,1
1759745490.273,121130.273,619535.5346831528,5806137.573213634,41.37,1
1759745490.476,121130.476,619537.2370624093,5806136.927051603,41.39,1
1759745490.682,121130.682,619537.9195997631,5806138.532029735,41.39,1
1759745490.885,121130.885,619537.197183507,5806137.132563139,41.33,1
1759745491.09,121131.09,619534.9547669432,5806137.265433675,41.43,1
1759745491.294,121131.294,619535.0564913916,5806137.224839563,41.51,1
1759745491.498,121131.498,619535.5519187605,5806137.286230534,41.43,1
1759745491.699,121131.699,619536.8604838132,5806135.658137266,41.48,1
1759745491.902,121131.902,619537.0741775346,5806137.329024577,41.43,1
1759745492.118,121132.118,619536.5587017153,5806138.426918254,41.43,1
1759745492.321,121132.321,619537.2663824096,5806138.185038396,41.44,1
1759745492.524,121132.524,619540.0792797318,5806138.461106363,41.46,1
1759745492.726,121132.726,619540.9242950084,5806137.76982567,41.31,1
1759745492.942,121132.942,619539.6100098084,5806137.50511865,41.36,1
1759745493.144,121133.144,619538.5112909268,5806137.266729725,41.36,1
1759745493.345,121133.345,619539.2423002778,5806137.0081406,41.4,1
1759745493.547,121133.547,619541.8400897431,5806137.385414089,41.4,1
1759745493.75,121133.75,619542.5851339959,5806137.927722277,41.29,1
1759745493.952,121133.952,619540.9252721102,5806138.529166904,41.37,1
1759745494.169,121134.169,619540.0428860257,5806138.398339585,41.36,1
1759745494.371,121134.371,619540.3864926597,5806137.644068993,41.29,1
1759745494.574,121134.574,619540.2720343341,5806137.540862841,41.29,1
1759745494.775,121134.775,619538.2426129758,5806137.860302136,41.28,1
1759745494.978,121134.978,619536.9075464907,5806135.772999871,41.34,1
1759745495.196,121135.196,619536.9075464907,5806135.772999871,41.34,1
1759745495.398,121135.398,619538.6222466711,5806140.062633429,41.4,1
1759745495.601,121135.601,619538.6822466712,5806140.212633429,41.29,1
1759745495.801,121135.801,619536.7380602432,5806142.385940998,41.32,1
1759745496.004,121136.004,619536.7429924741,5806140.109335791,41.4,1
1759745496.208,121136.208,619536.7629924741,5806140.359335791,41.37,1
1759745496.411,121136.411,619537.5119327063,5806140.485120138,41.35,1
1759745496.629,121136.629,619537.7860003228,5806142.132326568,41.39,1
1759745496.833,121136.833,619537.4916466472,5806141.268476918,41.31,1
1759745496.833,121136.833,619536.9621025507,5806142.096314973,41.31,1
1759745497.036,121137.036,619536.5131069537,5806142.470016391,41.37,1
1759745497.239,121137.239,619535.9155893478,5806143.621460924,41.38,1
1759745497.44,121137.44,619537.0416310419,5806143.812298146,41.35,1
1759745497.642,121137.642,619537.6899049444,5806142.230447566,41.38,1
1759745497.86,121137.86,619536.5892530397,5806141.942355672,41.38,1
1759745498.064,121138.064,619536.1679972874,5806142.997417743,41.41,1
1759745498.265,121138.265,619536.3103481339,5806142.792354536,41.44,1
1759745498.466,121138.466,619536.0448272399,5806143.141472597,41.37,1
1759745498.67,121138.67,619535.0365405581,5806144.743477835,41.37,1
1759745498.872,121138.872,619533.6503830096,5806143.170153175,41.37,1
1759745499.087,121139.087,619534.3390037239,5806143.149524685,41.42,1
1759745499.29,121139.29,619534.4753571665,5806142.9855139665,41.42,1
1759745499.492,121139.492,619535.4100701645,5806143.548358345,41.32,1
1759745499.695,121139.695,619535.2980135524,5806144.040324183,41.34,1
1759745499.9,121139.9,619544.4888905917,5806140.762900218,41.32,1
1759745500.102,121140.102,619546.1900000001,5806140.39,41.35,1
1759745500.319,121140.319,619544.8,5806140.1,41.36,1
1759745500.521,121140.521,619546.1,5806140.2,41.36,1
1759745500.723,121140.723,619547.11,5806141.319999999,41.39,1
1759745500.926,121140.926,619544.7200000001,5806141.109999999,41.36,1
1759745501.128,121141.128,619548.19,5806141.02,41.38,1
1759745501.345,121141.345,619547.5,5806140.43,41.35,1
1759745501.548,121141.548,619545.48,5806140.77,41.39,1
1759745501.751,121141.751,619546.86,5806143.18,41.35,1
1759745501.952,121141.952,619547.43,5806142.859999999,41.28,1
1759745502.156,121142.156,619547.19,5806141.29,41.33,1
1759745502.357,121142.357,619548.01,5806141.49,41.37,1
1759745502.576,121142.576,619548.3,5806143.07,41.34,1
1759745502.775,121142.775,619548.93,5806143.75,41.34,1
1759745502.978,121142.978,619546.71,5806143.109999999,41.35,1
1759745503.179,121143.179,619547.27,5806141.95,41.34,1
1759745503.383,121143.383,619547.97,5806142.850000001,41.34,1
1759745503.6,121143.6,619547.89,5806142.94,41.42,1
1759745503.803,121143.803,619547.89,5806143.100000001,41.4,1
1759745504.005,121144.005,619546.8,5806144.42,41.32,1
1759745504.21,121144.21,619545.7100000001,5806144.7,41.39,1
1759745504.413,121144.413,619546.03,5806144.859999999,41.35,1
1759745504.614,121144.614,619544.5700000001,5806146.63,41.34,1
1759745504.818,121144.818,619546.62,5806147.739999999,41.34,1
1759745505.035,121145.035,619547.72,5806148.239999999,41.34,1
1759745505.035,121145.035,619545.82,5806147.64,41.34,1
1759745505.238,121145.238,619547.49,5806147.57,41.36,1
1759745505.44,121145.44,619546.79,5806148.24,41.38,1
1759745505.643,121145.643,619546.36,5806149.19,41.35,1
1759745505.845,121145.845,619547.56,5806148.869999999,41.32,1
1759745506.061,121146.061,619548.46,5806147.369999999,41.32,1
1759745506.264,121146.264,619536.5082547122,5806144.235751829,41.32,1
1759745506.467,121146.467,619535.6114870694,5806147.6364835845,41.37,1
1759745506.669,121146.669,619537.8269386757,5806146.90677397,41.34,1
1759745506.871,121146.871,619537.6216974149,5806146.167781001,41.34,1
1759745507.075,121147.075,619535.5432764107,5806145.590486901,41.34,1
1759745507.278,121147.278,619534.5979332714,5806145.879779776,41.36,1
1759745507.496,121147.496,619534.5496910429,5806145.919895898,41.36,1
1759745507.699,121147.699,619537.4983949313,5806147.419742653,41.29,1
1759745507.901,121147.901,619536.3581699705,5806147.603607437,41.3,1
1759745508.103,121148.103,619536.8368520236,5806147.83905016,41.3,1
1759745508.305,121148.305,619537.5286126651,5806148.483366948,41.3,1
1759745508.508,121148.508,619536.8273867781,5806148.455662876,41.3,1
1759745508.726,121148.726,619536.9394099659,5806148.27214077,41.32,1
1759745508.927,121148.927,619537.0659401675,5806147.993031179,41.31,1
1759745509.128,121149.128,619536.9498575589,5806148.473800548,41.31,1
1759745509.332,121149.332,619536.6517234205,5806148.846983646,41.3,1
1759745509.535,121149.535,619536.5329284115,5806149.165472628,41.3,1
1759745509.739,121149.739,619536.4810917621,5806148.79218593,41.31,1
1759745509.956,121149.956,619536.5255968889,5806148.896044429,41.3,1
1759745510.158,121150.158,619536.0076108376,5806149.457386771,41.3,1
1759745510.361,121150.361,619535.6281657717,5806150.30324472,41.3,1
1759745510.563,121150.563,619535.4680973046,5806149.790246086,41.3,1
1759745510.764,121150.764,619535.350413886,5806148.7685390115,41.32,1
1759745510.966,121150.966,619535.4292212636,5806149.24903315,41.31,1
1759745511.184,121151.184,619536.4217520076,5806149.497651864,41.3,1
1759745511.385,121151.385,619535.7777451589,5806149.99005803,41.33,1
1759745511.588,121151.588,619535.7577451589,5806150.080058031,41.31,1
1759745511.79,121151.79,619535.743700671,5806149.738304775,41.38,1
1759745511.993,121151.993,619535.6435580027,5806149.697535674,41.35,1
1759745512.197,121152.197,619535.3596846684,5806149.524571094,41.36,1
1759745512.416,121152.416,619535.1601343479,5806149.808474769,41.37,1
1759745512.616,121152.616,619535.1265239709,5806149.922632874,41.34,1
1759745512.82,121152.82,619535.7311032786,5806149.874392535,41.36,1
1759745513.021,121153.021,619536.118469629,5806150.314916995,41.37,1
1759745513.223,121153.223,619537.1479605844,5806150.8482756615,41.33,1
1759745513.223,121153.223,619537.355705997,5806150.230147868,41.33,1
1759745513.427,121153.427,619537.1370194166,5806151.303584935,41.34,1
1759745513.645,121153.645,619537.0974437272,5806151.497726735,41.35,1
1759745513.846,121153.846,619536.8635608848,5806151.103506005,41.37,1
1759745514.048,121154.048,619536.2359884174,5806150.809009486,41.37,1
1759745514.25,121154.25,619535.6226065137,5806149.082944518,41.35,1
1759745514.453,121154.453,619534.9087952418,5806148.327132706,41.34,1
1759745514.67,121154.67,619534.8722621098,5806148.107244623,41.34,1
1759745514.873,121154.873,619536.1509530382,5806148.860705415,41.33,1
1759745515.074,121155.074,619537.6527995301,5806149.2136938805,41.33,1
1759745515.275,121155.275,619537.4531800839,5806149.993605635,41.3,1
1759745515.476,121155.476,619537.0507069703,5806151.750732212,41.29,1
1759745515.697,121155.697,619536.1075336108,5806151.191053934,41.31,1
1759745515.9,121155.9,619536.25262451,5806150.582188705,41.33,1
1759745516.102,121156.102,619536.944135035,5806150.719854628,41.3,1
1759745516.304,121156.304,619538.7434180552,5806150.458703778,41.3,1
1759745516.507,121156.507,619539.4226399945,5806149.568754775,41.26,1
1759745516.708,121156.708,619537.6099475265,5806148.802474415,41.32,1
1759745516.912,121156.912,619537.5525732632,5806150.530648676,41.27,1
1759745517.13,121157.13,619538.5708029371,5806149.4089034395,41.25,1
1759745517.332,121157.332,619537.9406148198,5806147.103889753,41.24,1
1759745517.534,121157.534,619535.7714096943,5806150.324648654,41.26,1
1759745517.737,121157.737,619536.8610922705,5806150.570442529,41.27,1
1759745517.938,121157.938,619537.1348169716,5806151.729306707,41.22,1
1759745518.142,121158.142,619536.7072945911,5806151.227126619,41.23,1
1759745518.36,121158.36,619536.2461231927,5806150.909446524,41.26,1
1759745518.562,121158.562,619535.5731003928,5806151.796784773,41.23,1
1759745518.764,121158.764,619535.4073101348,5806151.446761051,41.23,1
1759745518.97,121158.97,619534.659298335,5806153.247796091,41.2,1
1759745519.17,121159.17,619533.6503626083,5806151.978004821,41.2,1
1759745519.386,121159.386,619533.4553113084,5806151.061314853,41.25,1
1759745519.586,121159.586,619533.7874360206,5806154.151715835,41.24,1
1759745519.79,121159.79,619533.8074360205,5806154.301715834,41.25,1
1759745519.993,121159.993,619535.6617325403,5806153.376076628,41.21,1
1759745520.193,121200.193,619535.659103342,5806154.950405815,41.25,1
1759745520.397,121200.397,619534.8258194568,5806154.122529989,41.29,1
1759745520.615,121200.615,619534.7258194567,5806154.262529989,41.28,1
1759745520.818,121200.818,619534.7258194567,5806154.262529989,41.28,1
1759745521.021,121201.021,619536.5745607449,5806153.212759453,41.25,1
1759745521.223,121201.223,619534.2785934506,5806154.265573653,41.27,1
1759745521.425,121201.425,619534.3973497236,5806155.075382066,41.27,1
1759745521.425,121201.425,619535.2922369394,5806153.560676838,41.27,1
1759745521.627,121201.627,619534.5789286961,5806155.135642593,41.28,1
1759745521.845,121201.845,619533.9714237286,5806158.103164746,41.26,1
1759745522.048,121202.048,619533.9042696015,5806157.270765672,41.25,1
1759745522.252,121202.252,619534.0949160077,5806158.359917167,41.29,1
1759745522.457,121202.457,619535.4712930399,5806158.446577236,41.28,1
1759745522.658,121202.658,619536.1419932578,5806157.1554727955,41.3,1
1759745522.86,121202.86,619536.1114347504,5806157.514413359,41.29,1
1759745523.061,121203.061,619535.7141093198,5806158.0489773685,41.29,1
1759745523.28,121203.28,619534.9377155041,5806157.556185415,41.3,1
1759745523.481,121203.481,619534.7970803468,5806157.18598233,41.32,1
1759745523.685,121203.685,619535.6971706147,5806157.347666939,41.31,1
1759745523.888,121203.888,619536.3863075451,5806158.569048084,41.33,1
1759745524.09,121204.09,619536.6606415553,5806158.122337323,41.33,1
1759745524.294,121204.294,619536.5965746,5806158.313893681,41.34,1
1759745524.497,121204.497,619536.1087521998,5806160.502574827,41.32,1
1759745524.714,121204.714,619535.9090688474,5806158.779752016,41.33,1
1759745524.917,121204.917,619536.5534658286,5806158.862261577,41.33,1
1759745525.119,121205.119,619537.0363181703,5806158.906085136,41.34,1
1759745525.322,121205.322,619536.8514243778,5806157.567741051,41.33,1
1759745525.525,121205.525,619536.0380556824,5806157.665555056,41.35,1
1759745525.727,121205.727,619535.6188217329,5806158.817639814,41.35,1
1759745525.945,121205.945,619536.2295229633,5806158.832950923,41.36,1
1759745526.149,121206.149,619536.3237848892,5806159.0983771505,41.35,1
1759745526.353,121206.353,619535.8721070596,5806160.208250531,41.35,1
1759745526.555,121206.555,619535.7317242456,5806159.296261373,41.35,1
1759745526.758,121206.758,619536.1664742705,5806159.6192871425,41.38,1
1759745526.96,121206.96,619537.7187804915,5806160.728073629,41.32,1
1759745527.162,121207.162,619537.7237499323,5806159.960217288,41.35,1
1759745527.368,121207.368,619536.325289699,5806161.621932473,41.35,1
1759745527.572,121207.572,619535.9049832531,5806160.242782452,41.39,1
1759745527.788,121207.788,619535.9049832531,5806160.242782452,41.38,1
1759745527.991,121207.991,619535.2827105722,5806162.045795633,41.4,1
1759745528.192,121208.192,619535.3911344673,5806161.909028429,41.38,1
1759745528.394,121208.394,619535.5938616666,5806162.295506777,41.38,1
1759745528.612,121208.612,619535.5738616667,5806162.405506777,41.39,1
1759745528.813,121208.813,619535.6645707835,5806162.263566976,41.39,1
1759745529.016,121209.016,619537.6139339028,5806163.234433887,41.35,1
1759745529.22,121209.22,619538.5154930425,5806160.650342704,41.39,1
1759745529.422,121209.422,619539.3593737668,5806161.733213433,41.39,1
1759745529.626,121209.626,619537.6100183305,5806161.953347296,41.36,1
1759745529.626,121209.626,619536.6231351452,5806162.782755588,41.36,1
1759745529.829,121209.829,619537.4246566402,5806161.5073456215,41.42,1
1759745530.032,121210.032,619538.0858646614,5806162.122660414,41.38,1
1759745530.249,121210.249,619539.4188299078,5806163.352731811,41.38,1
1759745530.451,121210.451,619538.8675848581,5806162.550707837,41.38,1
1759745530.656,121210.656,619537.1973515092,5806163.400149983,41.38,1
1759745530.859,121210.859,619535.6631411156,5806163.40481608,41.42,1
1759745531.059,121211.059,619537.1722664062,5806161.486768222,41.42,1
1759745531.264,121211.264,619537.7726362403,5806161.327655941,41.39,1
1759745531.466,121211.466,619537.757673707,5806162.401448386,41.4,1
